winner_id

Match ID: 562832, Team ID : 127500, Probabilité de l'équipe ID: 0.5037442209920181
Match ID: 562833, Team ID : 127305, Probabilité de l'équipe ID: 0.3479366139594241
Match ID: 562834, Team ID : 127494, Probabilité de l'équipe ID: 0.10759557369265416
Match ID: 562835, Team ID : 3348, Probabilité de l'équipe ID: 0.8152585567699836
Match ID: 562836, Team ID : 125913, Probabilité de l'équipe ID: 0.950652637602367
Match ID: 562837, Team ID : 127269, Probabilité de l'équipe ID: 0.8287878895433899
Match ID: 562838, Team ID : 127305, Probabilité de l'équipe ID: 0.05403247526954678
Match ID: 562839, Team ID : 127501, Probabilité de l'équipe ID: 0.20471170070524672
Match ID: 562840, Team ID : 127269, Probabilité de l'équipe ID: 0.25211913915437767
Match ID: 562841, Team ID : 127494, Probabilité de l'équipe ID: 0.94876788848964
Match ID: 562842, Team ID : 3348, Probabilité de l'équipe ID: 0.9479414822826232
Match ID: 562843, Team ID : 127500, Probabilité de l'équipe ID: 0.9513109176652934
Match ID: 562844, Team ID : 127499, Probabilité de l'équipe ID: 0.38300487952027645
Match ID: 562845, Team ID : 127501, Probabilité de l'équipe ID: 0.9481175565450293
Match ID: 562846, Team ID : 127269, Probabilité de l'équipe ID: 0.9511001647197407
Match ID: 562847, Team ID : 125913, Probabilité de l'équipe ID: 0.05318765617427486
Match ID: 562848, Team ID : 127305, Probabilité de l'équipe ID: 0.05420545597747763
Match ID: 562849, Team ID : 127499, Probabilité de l'équipe ID: 0.052857578428030384
Match ID: 562850, Team ID : 127501, Probabilité de l'équipe ID: 0.9483070875805957
Match ID: 562851, Team ID : 127494, Probabilité de l'équipe ID: 0.47717866112343754
Match ID: 562852, Team ID : 127500, Probabilité de l'équipe ID: 0.7913025692395345
Match ID: 562853, Team ID : 127305, Probabilité de l'équipe ID: 0.9324683435108817
Match ID: 562854, Team ID : 125913, Probabilité de l'équipe ID: 0.9518005649912743
Match ID: 562855, Team ID : 127501, Probabilité de l'équipe ID: 0.9481399801435397
Match ID: 562856, Team ID : 125913, Probabilité de l'équipe ID: 0.9518005649912743
Match ID: 562857, Team ID : 3348, Probabilité de l'équipe ID: 0.7553419389999989
Match ID: 562858, Team ID : 127494, Probabilité de l'équipe ID: 0.10589702610644114
Match ID: 562859, Team ID : 127269, Probabilité de l'équipe ID: 0.9516863092225825
Match ID: 562860, Team ID : 127501, Probabilité de l'équipe ID: 0.4243972010834104
Match ID: 562861, Team ID : 127499, Probabilité de l'équipe ID: 0.3737405173485449
Match ID: 562862, Team ID : 127269, Probabilité de l'équipe ID: 0.28232224898274444
Match ID: 562863, Team ID : 125913, Probabilité de l'équipe ID: 0.8186078826409796
Match ID: 562864, Team ID : 127499, Probabilité de l'équipe ID: 0.05311080867874226
Match ID: 562865, Team ID : 127494, Probabilité de l'équipe ID: 0.751639214613819
Match ID: 562866, Team ID : 127500, Probabilité de l'équipe ID: 0.4390104018727041
Match ID: 562867, Team ID : 3348, Probabilité de l'équipe ID: 0.9484876379662825
Match ID: 562868, Team ID : 127501, Probabilité de l'équipe ID: 0.6896005512924901
Match ID: 562869, Team ID : 125913, Probabilité de l'équipe ID: 0.05420571647362775
Match ID: 562870, Team ID : 127499, Probabilité de l'équipe ID: 0.052782669176356836
Match ID: 562871, Team ID : 127305, Probabilité de l'équipe ID: 0.05384361893620846
Match ID: 562872, Team ID : 3348, Probabilité de l'équipe ID: 0.6097612553834293
Match ID: 562873, Team ID : 127305, Probabilité de l'équipe ID: 0.053745096150126945
Match ID: 562874, Team ID : 127500, Probabilité de l'équipe ID: 0.9512090694979163
Match ID: 562875, Team ID : 127494, Probabilité de l'équipe ID: 0.05664765291149686
Match ID: 562876, Team ID : 3348, Probabilité de l'équipe ID: 0.3497351378520513
Match ID: 562877, Team ID : 127269, Probabilité de l'équipe ID: 0.9511406474883956
Match ID: 562878, Team ID : 127500, Probabilité de l'équipe ID: 0.9512090694979163
Match ID: 562879, Team ID : 125913, Probabilité de l'équipe ID: 0.05431399388327818
Match ID: 562898, Team ID : 127508, Probabilité de l'équipe ID: 0.05210802487823213
Match ID: 562899, Team ID : 3345, Probabilité de l'équipe ID: 0.6074467441280067
Match ID: 562900, Team ID : 127267, Probabilité de l'équipe ID: 0.7833581951726926
Match ID: 562901, Team ID : 127507, Probabilité de l'équipe ID: 0.6155985515154423
Match ID: 562902, Team ID : 127503, Probabilité de l'équipe ID: 0.20840607046862059
Match ID: 562903, Team ID : 127504, Probabilité de l'équipe ID: 0.06059276172651631
Match ID: 562904, Team ID : 127505, Probabilité de l'équipe ID: 0.7140925663275324
Match ID: 562905, Team ID : 127508, Probabilité de l'équipe ID: 0.0980333101507758
Match ID: 562906, Team ID : 127506, Probabilité de l'équipe ID: 0.30668015003418425
Match ID: 562907, Team ID : 127506, Probabilité de l'équipe ID: 0.8101738328422321
Match ID: 562908, Team ID : 3345, Probabilité de l'équipe ID: 0.9461237214505438
Match ID: 562909, Team ID : 127503, Probabilité de l'équipe ID: 0.6812941807025343
Match ID: 562910, Team ID : 127507, Probabilité de l'équipe ID: 0.46683155599087556
Match ID: 562911, Team ID : 127504, Probabilité de l'équipe ID: 0.06038294866797236
Match ID: 562912, Team ID : 127508, Probabilité de l'équipe ID: 0.10923016228995111
Match ID: 562913, Team ID : 127505, Probabilité de l'équipe ID: 0.05451952960681218
Match ID: 562914, Team ID : 127267, Probabilité de l'équipe ID: 0.4781890093664335
Match ID: 562915, Team ID : 127503, Probabilité de l'équipe ID: 0.282363383557402
Match ID: 562916, Team ID : 127507, Probabilité de l'équipe ID: 0.95142121515723
Match ID: 562917, Team ID : 127506, Probabilité de l'équipe ID: 0.9511233231838899
Match ID: 562918, Team ID : 127505, Probabilité de l'équipe ID: 0.8481001745827254
Match ID: 562919, Team ID : 127508, Probabilité de l'équipe ID: 0.05170618854323746
Match ID: 562920, Team ID : 127505, Probabilité de l'équipe ID: 0.26650555407643534
Match ID: 562921, Team ID : 127506, Probabilité de l'équipe ID: 0.17695450286799963
Match ID: 562922, Team ID : 127503, Probabilité de l'équipe ID: 0.23551046828174668
Match ID: 562923, Team ID : 3345, Probabilité de l'équipe ID: 0.6137532196340341
Match ID: 562924, Team ID : 127507, Probabilité de l'équipe ID: 0.95142121515723
Match ID: 562925, Team ID : 127267, Probabilité de l'équipe ID: 0.781147776549445
Match ID: 562926, Team ID : 127504, Probabilité de l'équipe ID: 0.9425685450758854
Match ID: 562927, Team ID : 127505, Probabilité de l'équipe ID: 0.1217745397791532
Match ID: 562928, Team ID : 127508, Probabilité de l'équipe ID: 0.15221403742664955
Match ID: 562929, Team ID : 127504, Probabilité de l'équipe ID: 0.5184491426364584
Match ID: 562930, Team ID : 127506, Probabilité de l'équipe ID: 0.8795180507025708
Match ID: 562931, Team ID : 127267, Probabilité de l'équipe ID: 0.9499456395931032
Match ID: 562932, Team ID : 127503, Probabilité de l'équipe ID: 0.2527386452741377
Match ID: 562933, Team ID : 3345, Probabilité de l'équipe ID: 0.9060015265330665
Match ID: 562934, Team ID : 127507, Probabilité de l'équipe ID: 0.6122852401572028
Match ID: 562935, Team ID : 127505, Probabilité de l'équipe ID: 0.10568422810653447
Match ID: 562936, Team ID : 127504, Probabilité de l'équipe ID: 0.05892474444742456
Match ID: 562937, Team ID : 127508, Probabilité de l'équipe ID: 0.22875531699947035
Match ID: 562938, Team ID : 127267, Probabilité de l'équipe ID: 0.7433134997926526
Match ID: 562939, Team ID : 127503, Probabilité de l'équipe ID: 0.9484599645040156
Match ID: 562940, Team ID : 127506, Probabilité de l'équipe ID: 0.8808458225154826
Match ID: 562941, Team ID : 127507, Probabilité de l'équipe ID: 0.9513364710011285
Match ID: 562942, Team ID : 3345, Probabilité de l'équipe ID: 0.5994088664907182
Match ID: 562943, Team ID : 127267, Probabilité de l'équipe ID: 0.7530161737739757
Match ID: 562944, Team ID : 3345, Probabilité de l'équipe ID: 0.07428786392030273
Match ID: 562945, Team ID : 127504, Probabilité de l'équipe ID: 0.057968986778412966
Match ID: 562946, Team ID : 127508, Probabilité de l'équipe ID: 0.1110883537358329
Match ID: 563013, Team ID : 126818, Probabilité de l'équipe ID: 0.9512696799827541
Match ID: 563014, Team ID : 2718, Probabilité de l'équipe ID: 0.8308320382767898
Match ID: 563015, Team ID : 127502, Probabilité de l'équipe ID: 0.9521951467631571
Match ID: 563016, Team ID : 2718, Probabilité de l'équipe ID: 0.33624162674710373
Match ID: 563017, Team ID : 126487, Probabilité de l'équipe ID: 0.09046954681425626
Match ID: 563018, Team ID : 127510, Probabilité de l'équipe ID: 0.11954343780834668
Match ID: 563019, Team ID : 126487, Probabilité de l'équipe ID: 0.05127863682953325
Match ID: 563020, Team ID : 2718, Probabilité de l'équipe ID: 0.43007539134348705
Match ID: 563021, Team ID : 127502, Probabilité de l'équipe ID: 0.6713585307447663
Match ID: 563022, Team ID : 126717, Probabilité de l'équipe ID: 0.95063370267973
Match ID: 563023, Team ID : 127510, Probabilité de l'équipe ID: 0.11094747856199867
Match ID: 563024, Team ID : 127469, Probabilité de l'équipe ID: 0.0912005062274226
Match ID: 563025, Team ID : 126488, Probabilité de l'équipe ID: 0.21786511479136772
Match ID: 563026, Team ID : 126717, Probabilité de l'équipe ID: 0.9509352821464315
Match ID: 563027, Team ID : 126717, Probabilité de l'équipe ID: 0.9057434964197132
Match ID: 563028, Team ID : 126818, Probabilité de l'équipe ID: 0.6728185115922447
Match ID: 563029, Team ID : 126487, Probabilité de l'équipe ID: 0.05127863682953325
Match ID: 563030, Team ID : 126488, Probabilité de l'équipe ID: 0.40352462136669265
Match ID: 563031, Team ID : 127502, Probabilité de l'équipe ID: 0.06274207677927494
Match ID: 563032, Team ID : 127510, Probabilité de l'équipe ID: 0.9500602428246812
Match ID: 563033, Team ID : 126818, Probabilité de l'équipe ID: 0.39058060314349785
Match ID: 563034, Team ID : 2718, Probabilité de l'équipe ID: 0.8899275334687438
Match ID: 563035, Team ID : 127502, Probabilité de l'équipe ID: 0.1839282775361033
Match ID: 563036, Team ID : 127510, Probabilité de l'équipe ID: 0.950164704091723
Match ID: 563037, Team ID : 126717, Probabilité de l'équipe ID: 0.090169551104782
Match ID: 563038, Team ID : 126488, Probabilité de l'équipe ID: 0.05658386778638673
Match ID: 563039, Team ID : 126818, Probabilité de l'équipe ID: 0.9069883745906957
Match ID: 563040, Team ID : 126487, Probabilité de l'équipe ID: 0.05097482383774495
Match ID: 563041, Team ID : 127502, Probabilité de l'équipe ID: 0.9521951467631571
Match ID: 563042, Team ID : 2718, Probabilité de l'équipe ID: 0.823177927629637
Match ID: 563043, Team ID : 126818, Probabilité de l'équipe ID: 0.8570654691481516
Match ID: 563044, Team ID : 126717, Probabilité de l'équipe ID: 0.700240237487517
Match ID: 563045, Team ID : 126488, Probabilité de l'équipe ID: 0.0573869534003974
Match ID: 563046, Team ID : 127469, Probabilité de l'équipe ID: 0.8675365653694005
Match ID: 563047, Team ID : 127502, Probabilité de l'équipe ID: 0.952096674729179
Match ID: 563048, Team ID : 2718, Probabilité de l'équipe ID: 0.3557330078277123
Match ID: 563049, Team ID : 127469, Probabilité de l'équipe ID: 0.5804025857127749
Match ID: 563050, Team ID : 127510, Probabilité de l'équipe ID: 0.0921152004617359
Match ID: 563051, Team ID : 127510, Probabilité de l'équipe ID: 0.4775683416961087
Match ID: 563052, Team ID : 126818, Probabilité de l'équipe ID: 0.37475725448184294
Match ID: 563053, Team ID : 127469, Probabilité de l'équipe ID: 0.9509021111811096
Match ID: 563054, Team ID : 126488, Probabilité de l'équipe ID: 0.057029039446695864
Match ID: 563055, Team ID : 127502, Probabilité de l'équipe ID: 0.952096674729179
Match ID: 563056, Team ID : 126487, Probabilité de l'équipe ID: 0.9508946526537683
Match ID: 563057, Team ID : 2718, Probabilité de l'équipe ID: 0.06162813431975791
Match ID: 563058, Team ID : 126818, Probabilité de l'équipe ID: 0.4934859930010213
Match ID: 563059, Team ID : 127469, Probabilité de l'équipe ID: 0.5726704041460446
Match ID: 563060, Team ID : 126488, Probabilité de l'équipe ID: 0.057029039446695864
Match ID: 563061, Team ID : 126487, Probabilité de l'équipe ID: 0.10869340042905518
Match ID: 563062, Team ID : 126717, Probabilité de l'équipe ID: 0.9514080999062043
Match ID: 563186, Team ID : 126214, Probabilité de l'équipe ID: 0.059136862912033406
Match ID: 563187, Team ID : 127519, Probabilité de l'équipe ID: 0.7023946482328506
Match ID: 563188, Team ID : 127518, Probabilité de l'équipe ID: 0.36642743760853436
Match ID: 563189, Team ID : 126205, Probabilité de l'équipe ID: 0.08647301850367992
Match ID: 563190, Team ID : 127517, Probabilité de l'équipe ID: 0.05264930215508155
Match ID: 563191, Team ID : 127306, Probabilité de l'équipe ID: 0.10033175188490398
Match ID: 563192, Team ID : 127306, Probabilité de l'équipe ID: 0.05246163675255185
Match ID: 563193, Team ID : 127518, Probabilité de l'équipe ID: 0.21776476065002162
Match ID: 563194, Team ID : 126214, Probabilité de l'équipe ID: 0.29667292481349816
Match ID: 563195, Team ID : 127519, Probabilité de l'équipe ID: 0.6686175223146178
Match ID: 563196, Team ID : 126205, Probabilité de l'équipe ID: 0.8649057092764195
Match ID: 563197, Team ID : 127517, Probabilité de l'équipe ID: 0.41121509218478514
Match ID: 563198, Team ID : 127306, Probabilité de l'équipe ID: 0.2798885387237592
Match ID: 563199, Team ID : 126214, Probabilité de l'équipe ID: 0.40157927893505674
Match ID: 563200, Team ID : 127517, Probabilité de l'équipe ID: 0.05255067780488224
Match ID: 563201, Team ID : 127517, Probabilité de l'équipe ID: 0.43219084430208704
Match ID: 563202, Team ID : 126205, Probabilité de l'équipe ID: 0.9504068350822787
Match ID: 563203, Team ID : 127306, Probabilité de l'équipe ID: 0.47518869747436676
Match ID: 563204, Team ID : 127518, Probabilité de l'équipe ID: 0.9480647616963248
Match ID: 563205, Team ID : 126214, Probabilité de l'équipe ID: 0.8316844036978193
Match ID: 563206, Team ID : 127519, Probabilité de l'équipe ID: 0.9499850710887638
Match ID: 563207, Team ID : 127517, Probabilité de l'équipe ID: 0.9511845484555506
Match ID: 563208, Team ID : 126205, Probabilité de l'équipe ID: 0.8739112400908325
Match ID: 563209, Team ID : 127519, Probabilité de l'équipe ID: 0.721608681661244
Match ID: 563210, Team ID : 127518, Probabilité de l'équipe ID: 0.29041865786885157
Match ID: 563211, Team ID : 127306, Probabilité de l'équipe ID: 0.1138056493484689
Match ID: 563212, Team ID : 126214, Probabilité de l'équipe ID: 0.435452473415204
Match ID: 563213, Team ID : 127519, Probabilité de l'équipe ID: 0.7006075313122803
Match ID: 563214, Team ID : 127518, Probabilité de l'équipe ID: 0.3948078416842882
Match ID: 563215, Team ID : 126205, Probabilité de l'équipe ID: 0.9504068350822787
Match ID: 563216, Team ID : 127520, Probabilité de l'équipe ID: 0.16422660010498483
Match ID: 563217, Team ID : 127523, Probabilité de l'équipe ID: 0.951555122322145
Match ID: 563218, Team ID : 127521, Probabilité de l'équipe ID: 0.21648492760344787
Match ID: 563219, Team ID : 127522, Probabilité de l'équipe ID: 0.054931840867909566
Match ID: 563220, Team ID : 307, Probabilité de l'équipe ID: 0.9468937151951613
Match ID: 563221, Team ID : 125912, Probabilité de l'équipe ID: 0.9518918806717425
Match ID: 563222, Team ID : 307, Probabilité de l'équipe ID: 0.5945286938289917
Match ID: 563223, Team ID : 127521, Probabilité de l'équipe ID: 0.20943557207604507
Match ID: 563224, Team ID : 127520, Probabilité de l'équipe ID: 0.06083908000619651
Match ID: 563225, Team ID : 127523, Probabilité de l'équipe ID: 0.9514637711618515
Match ID: 563226, Team ID : 125912, Probabilité de l'équipe ID: 0.9018168213892986
Match ID: 563227, Team ID : 127522, Probabilité de l'équipe ID: 0.19033889781467067
Match ID: 563228, Team ID : 307, Probabilité de l'équipe ID: 0.946776739168239
Match ID: 563229, Team ID : 127520, Probabilité de l'équipe ID: 0.943149920523355
Match ID: 563230, Team ID : 127522, Probabilité de l'équipe ID: 0.054896522719407925
Match ID: 563231, Team ID : 125912, Probabilité de l'équipe ID: 0.8942320042352889
Match ID: 563232, Team ID : 127522, Probabilité de l'équipe ID: 0.054896522719407925
Match ID: 563233, Team ID : 307, Probabilité de l'équipe ID: 0.8131214857509181
Match ID: 563234, Team ID : 127521, Probabilité de l'équipe ID: 0.9449272794416126
Match ID: 563235, Team ID : 127520, Probabilité de l'équipe ID: 0.060305305754196084
Match ID: 563236, Team ID : 127523, Probabilité de l'équipe ID: 0.05526758390192046
Match ID: 563237, Team ID : 127522, Probabilité de l'équipe ID: 0.3180178234710943
Match ID: 563238, Team ID : 125912, Probabilité de l'équipe ID: 0.9006325415807881
Match ID: 563240, Team ID : 127523, Probabilité de l'équipe ID: 0.951118095112707
Match ID: 563241, Team ID : 127521, Probabilité de l'équipe ID: 0.06038702634919799
Match ID: 563242, Team ID : 307, Probabilité de l'équipe ID: 0.16848253411239095
Match ID: 563243, Team ID : 127520, Probabilité de l'équipe ID: 0.7655197810127585
Match ID: 563244, Team ID : 127523, Probabilité de l'équipe ID: 0.05526758390192046
Match ID: 563245, Team ID : 127521, Probabilité de l'équipe ID: 0.06038702634919799
Match ID: 563246, Team ID : 125912, Probabilité de l'équipe ID: 0.9513839998224167
Match ID: 563634, Team ID : 125991, Probabilité de l'équipe ID: 0.9522548995190604
Match ID: 563635, Team ID : 125989, Probabilité de l'équipe ID: 0.05613044925165465
Match ID: 563636, Team ID : 126168, Probabilité de l'équipe ID: 0.05437609968965702
Match ID: 563637, Team ID : 126749, Probabilité de l'équipe ID: 0.6102790155712083
Match ID: 563638, Team ID : 127515, Probabilité de l'équipe ID: 0.05113843292883473
Match ID: 563639, Team ID : 125992, Probabilité de l'équipe ID: 0.890836908737616
Match ID: 563640, Team ID : 125986, Probabilité de l'équipe ID: 0.8001288633157329
Match ID: 563641, Team ID : 127310, Probabilité de l'équipe ID: 0.05632175476044551
Match ID: 563642, Team ID : 125973, Probabilité de l'équipe ID: 0.9512544234495095
Match ID: 563643, Team ID : 126161, Probabilité de l'équipe ID: 0.9521858230862389
Match ID: 563644, Team ID : 125989, Probabilité de l'équipe ID: 0.9477099785964558
Match ID: 563645, Team ID : 127515, Probabilité de l'équipe ID: 0.05114340557839088
Match ID: 563646, Team ID : 201, Probabilité de l'équipe ID: 0.9512690575030618
Match ID: 563647, Team ID : 126163, Probabilité de l'équipe ID: 0.05638569917897566
Match ID: 563648, Team ID : 127516, Probabilité de l'équipe ID: 0.05826422003694922
Match ID: 563649, Team ID : 127310, Probabilité de l'équipe ID: 0.05604020476020753
Match ID: 563650, Team ID : 125973, Probabilité de l'équipe ID: 0.46483223734120244
Match ID: 563651, Team ID : 126170, Probabilité de l'équipe ID: 0.05424305774594551
Match ID: 563652, Team ID : 125992, Probabilité de l'équipe ID: 0.4207925500944695
Match ID: 563653, Team ID : 126166, Probabilité de l'équipe ID: 0.3386310790395872
Match ID: 563654, Team ID : 127311, Probabilité de l'équipe ID: 0.9526844319657611
Match ID: 563655, Team ID : 126163, Probabilité de l'équipe ID: 0.05638569917897566
Match ID: 563656, Team ID : 125984, Probabilité de l'équipe ID: 0.6455393185091307
Match ID: 563657, Team ID : 201, Probabilité de l'équipe ID: 0.0735415428959701
Match ID: 563658, Team ID : 126169, Probabilité de l'équipe ID: 0.06952660515160111
Match ID: 563659, Team ID : 126749, Probabilité de l'équipe ID: 0.06764817988497437
Match ID: 563660, Team ID : 125972, Probabilité de l'équipe ID: 0.18992953762903947
Match ID: 563661, Team ID : 127311, Probabilité de l'équipe ID: 0.9525705106067053
Match ID: 563662, Team ID : 125984, Probabilité de l'équipe ID: 0.9469976886552326
Match ID: 563663, Team ID : 3457, Probabilité de l'équipe ID: 0.5693772811494343
Match ID: 563664, Team ID : 126170, Probabilité de l'équipe ID: 0.05424305774594551
Match ID: 563665, Team ID : 126748, Probabilité de l'équipe ID: 0.05587610076641649
Match ID: 563666, Team ID : 126167, Probabilité de l'équipe ID: 0.1427520161358889
Match ID: 563667, Team ID : 126168, Probabilité de l'équipe ID: 0.5784903556632226
Match ID: 563668, Team ID : 126160, Probabilité de l'équipe ID: 0.051564843835665064
Match ID: 563669, Team ID : 126749, Probabilité de l'équipe ID: 0.47397670127911307
Match ID: 563670, Team ID : 125972, Probabilité de l'équipe ID: 0.9511730763734908
Match ID: 563671, Team ID : 127311, Probabilité de l'équipe ID: 0.9525705106067053
Match ID: 563672, Team ID : 125989, Probabilité de l'équipe ID: 0.057699290181716864
Match ID: 563673, Team ID : 125991, Probabilité de l'équipe ID: 0.4156937295952085
Match ID: 563674, Team ID : 126163, Probabilité de l'équipe ID: 0.6888080871373445
Match ID: 563675, Team ID : 127516, Probabilité de l'équipe ID: 0.06137291273694576
Match ID: 563676, Team ID : 126748, Probabilité de l'équipe ID: 0.5952156165197692
Match ID: 563677, Team ID : 29, Probabilité de l'équipe ID: 0.30049924116221727
Match ID: 563678, Team ID : 126167, Probabilité de l'équipe ID: 0.9507828668330504
Match ID: 563679, Team ID : 126160, Probabilité de l'équipe ID: 0.3189256019586323
Match ID: 563680, Team ID : 125991, Probabilité de l'équipe ID: 0.06420822618715716
Match ID: 563681, Team ID : 125992, Probabilité de l'équipe ID: 0.3527069329980737
Match ID: 563682, Team ID : 126161, Probabilité de l'équipe ID: 0.3277331597783571
Match ID: 563683, Team ID : 126166, Probabilité de l'équipe ID: 0.9427634706644646
Match ID: 563845, Team ID : 3339, Probabilité de l'équipe ID: 0.7067375645162569
Match ID: 563846, Team ID : 125731, Probabilité de l'équipe ID: 0.24950440116798242
Match ID: 563847, Team ID : 126801, Probabilité de l'équipe ID: 0.7721653369431392
Match ID: 563848, Team ID : 126737, Probabilité de l'équipe ID: 0.13470389858024528
Match ID: 563849, Team ID : 127483, Probabilité de l'équipe ID: 0.9462362555643485
Match ID: 563850, Team ID : 126737, Probabilité de l'équipe ID: 0.31286139687007736
Match ID: 563851, Team ID : 127483, Probabilité de l'équipe ID: 0.7675225631339926
Match ID: 563852, Team ID : 125734, Probabilité de l'équipe ID: 0.40278487992452866
Match ID: 563853, Team ID : 125731, Probabilité de l'équipe ID: 0.05602736872999346
Match ID: 563854, Team ID : 3339, Probabilité de l'équipe ID: 0.6612938225161429
Match ID: 563855, Team ID : 126801, Probabilité de l'équipe ID: 0.8769797189646089
Match ID: 563856, Team ID : 126737, Probabilité de l'équipe ID: 0.9115891059713299
Match ID: 563857, Team ID : 126736, Probabilité de l'équipe ID: 0.9140887098359155
Match ID: 563858, Team ID : 125731, Probabilité de l'équipe ID: 0.1146320021616238
Match ID: 563859, Team ID : 126735, Probabilité de l'équipe ID: 0.19415357603025446
Match ID: 563860, Team ID : 127483, Probabilité de l'équipe ID: 0.867442487350556
Match ID: 563861, Team ID : 126075, Probabilité de l'équipe ID: 0.14716971050090877
Match ID: 563862, Team ID : 363, Probabilité de l'équipe ID: 0.9505280847474697
Match ID: 563863, Team ID : 125734, Probabilité de l'équipe ID: 0.15145529434327515
Match ID: 563864, Team ID : 126736, Probabilité de l'équipe ID: 0.08701569069888984
Match ID: 563865, Team ID : 363, Probabilité de l'équipe ID: 0.9503047858244555
Match ID: 563866, Team ID : 126737, Probabilité de l'équipe ID: 0.41328927879345745
Match ID: 563867, Team ID : 126735, Probabilité de l'équipe ID: 0.20942017188202736
Match ID: 563868, Team ID : 126801, Probabilité de l'équipe ID: 0.9130284257417353
Match ID: 563869, Team ID : 3339, Probabilité de l'équipe ID: 0.5521172677219965
Match ID: 563870, Team ID : 3339, Probabilité de l'équipe ID: 0.7030356955268806
Match ID: 563871, Team ID : 126735, Probabilité de l'équipe ID: 0.3452201070127134
Match ID: 563872, Team ID : 126736, Probabilité de l'équipe ID: 0.08120833995294663
Match ID: 563873, Team ID : 125731, Probabilité de l'équipe ID: 0.8157101058808383
Match ID: 563874, Team ID : 127483, Probabilité de l'équipe ID: 0.05607608104930678
Match ID: 563875, Team ID : 126075, Probabilité de l'équipe ID: 0.24574580396149787
Match ID: 563876, Team ID : 125731, Probabilité de l'équipe ID: 0.05581955495546328
Match ID: 563877, Team ID : 126737, Probabilité de l'équipe ID: 0.453943518140813
Match ID: 563878, Team ID : 125734, Probabilité de l'équipe ID: 0.4784472705403431
Match ID: 563879, Team ID : 126801, Probabilité de l'équipe ID: 0.11277606911554146
Match ID: 563880, Team ID : 126735, Probabilité de l'équipe ID: 0.547790683061774
Match ID: 563881, Team ID : 126737, Probabilité de l'équipe ID: 0.5927644366761465
Match ID: 563882, Team ID : 126075, Probabilité de l'équipe ID: 0.9314471015149575
Match ID: 563883, Team ID : 125734, Probabilité de l'équipe ID: 0.05715273563668155
Match ID: 563884, Team ID : 126736, Probabilité de l'équipe ID: 0.14131564635087107
Match ID: 563885, Team ID : 126801, Probabilité de l'équipe ID: 0.05447528528285748
Match ID: 563886, Team ID : 125731, Probabilité de l'équipe ID: 0.05589418033895087
Match ID: 563887, Team ID : 127483, Probabilité de l'équipe ID: 0.3680751490034485
Match ID: 563888, Team ID : 3339, Probabilité de l'équipe ID: 0.7012217915768224
Match ID: 563889, Team ID : 363, Probabilité de l'équipe ID: 0.6023505949116209
Match ID: 563890, Team ID : 126735, Probabilité de l'équipe ID: 0.24514779812498788
Match ID: 563891, Team ID : 126801, Probabilité de l'équipe ID: 0.7963299040593624
Match ID: 563892, Team ID : 363, Probabilité de l'équipe ID: 0.7349904891449514
Match ID: 563893, Team ID : 126075, Probabilité de l'équipe ID: 0.9340922220532606
Match ID: 563894, Team ID : 126736, Probabilité de l'équipe ID: 0.05444778272711108
Match ID: 564227, Team ID : 80, Probabilité de l'équipe ID: 0.08924484474461844
Match ID: 564228, Team ID : 126705, Probabilité de l'équipe ID: 0.12415344275681206
Match ID: 564229, Team ID : 80, Probabilité de l'équipe ID: 0.1886013444225286
Match ID: 564230, Team ID : 416, Probabilité de l'équipe ID: 0.9469446279022884
Match ID: 564231, Team ID : 228, Probabilité de l'équipe ID: 0.7529623937442977
Match ID: 564232, Team ID : 228, Probabilité de l'équipe ID: 0.8861628633932928
Match ID: 564233, Team ID : 416, Probabilité de l'équipe ID: 0.39549835317791837
Match ID: 564234, Team ID : 124408, Probabilité de l'équipe ID: 0.9367046022038169
Match ID: 564235, Team ID : 415, Probabilité de l'équipe ID: 0.6627510496450575
Match ID: 564236, Team ID : 126702, Probabilité de l'équipe ID: 0.7122827390722948
Match ID: 564237, Team ID : 126861, Probabilité de l'équipe ID: 0.9487103362596029
Match ID: 564238, Team ID : 124408, Probabilité de l'équipe ID: 0.21384764310561694
Match ID: 564239, Team ID : 415, Probabilité de l'équipe ID: 0.657405983557072
Match ID: 564240, Team ID : 126861, Probabilité de l'équipe ID: 0.9267741639320052
Match ID: 564241, Team ID : 416, Probabilité de l'équipe ID: 0.9465552029548506
Match ID: 564242, Team ID : 126705, Probabilité de l'équipe ID: 0.30473784400311565
Match ID: 564243, Team ID : 126703, Probabilité de l'équipe ID: 0.05361649007776648
Match ID: 564244, Team ID : 416, Probabilité de l'équipe ID: 0.9455632908405356
Match ID: 564245, Team ID : 126703, Probabilité de l'équipe ID: 0.05361649007776648
Match ID: 564246, Team ID : 126704, Probabilité de l'équipe ID: 0.053361021133732846
Match ID: 564247, Team ID : 126861, Probabilité de l'équipe ID: 0.05134382055068729
Match ID: 564248, Team ID : 124408, Probabilité de l'équipe ID: 0.16641295919188595
Match ID: 564249, Team ID : 126705, Probabilité de l'équipe ID: 0.053542340619200345
Match ID: 564250, Team ID : 126705, Probabilité de l'équipe ID: 0.053542340619200345
Match ID: 564251, Team ID : 126704, Probabilité de l'équipe ID: 0.5520432766995109
Match ID: 564252, Team ID : 228, Probabilité de l'équipe ID: 0.6784775859247685
Match ID: 564253, Team ID : 124408, Probabilité de l'équipe ID: 0.16536454881657608
