winner_id

Match ID: 539608, Team ID : 1356, Win or loose : 1, Probabilité de l'équipe ID: 0.8275928500922051
Match ID: 539609, Team ID : 2577, Win or loose : 0, Probabilité de l'équipe ID: 0.4018895087628674
Match ID: 539610, Team ID : 651, Win or loose : 1, Probabilité de l'équipe ID: 0.9409920797781066
Match ID: 539611, Team ID : 651, Win or loose : 0, Probabilité de l'équipe ID: 0.06581589361969349
Match ID: 539612, Team ID : 125064, Win or loose : 0, Probabilité de l'équipe ID: 0.4142222816004125
Match ID: 539613, Team ID : 649, Win or loose : 1, Probabilité de l'équipe ID: 0.9505078401280072
Match ID: 539614, Team ID : 2577, Win or loose : 0, Probabilité de l'équipe ID: 0.05215268746924271
Match ID: 541049, Team ID : 2889, Win or loose : 0, Probabilité de l'équipe ID: 0.06325857874798901
Match ID: 541050, Team ID : 125506, Win or loose : 1, Probabilité de l'équipe ID: 0.593045232893956
Match ID: 541051, Team ID : 198, Win or loose : 0, Probabilité de l'équipe ID: 0.37634712014043553
Match ID: 541052, Team ID : 2888, Win or loose : 0, Probabilité de l'équipe ID: 0.40134386295273766
Match ID: 541053, Team ID : 403, Win or loose : 1, Probabilité de l'équipe ID: 0.7377418819969022
Match ID: 541054, Team ID : 2889, Win or loose : 0, Probabilité de l'équipe ID: 0.32853534318830757
Match ID: 541055, Team ID : 2888, Win or loose : 1, Probabilité de l'équipe ID: 0.9412294752396952
Match ID: 541056, Team ID : 403, Win or loose : 1, Probabilité de l'équipe ID: 0.8893418245287013
Match ID: 541057, Team ID : 125506, Win or loose : 1, Probabilité de l'équipe ID: 0.5162054035116965
Match ID: 541058, Team ID : 1455, Win or loose : 0, Probabilité de l'équipe ID: 0.3590197124642539
Match ID: 541059, Team ID : 57988, Win or loose : 0, Probabilité de l'équipe ID: 0.048976541108310644
Match ID: 541060, Team ID : 125505, Win or loose : 0, Probabilité de l'équipe ID: 0.16551277528318095
Match ID: 541061, Team ID : 198, Win or loose : 0, Probabilité de l'équipe ID: 0.3603368507015421
Match ID: 541062, Team ID : 2889, Win or loose : 1, Probabilité de l'équipe ID: 0.6437729745075529
Match ID: 541063, Team ID : 125506, Win or loose : 0, Probabilité de l'équipe ID: 0.10156078692170825
Match ID: 541064, Team ID : 57988, Win or loose : 1, Probabilité de l'équipe ID: 0.9517038008797553
Match ID: 541065, Team ID : 125505, Win or loose : 1, Probabilité de l'équipe ID: 0.6302567904115125
Match ID: 541066, Team ID : 1455, Win or loose : 0, Probabilité de l'équipe ID: 0.0559926924934098
Match ID: 541067, Team ID : 2888, Win or loose : 0, Probabilité de l'équipe ID: 0.4594745705674111
Match ID: 541068, Team ID : 57988, Win or loose : 1, Probabilité de l'équipe ID: 0.6938817617369364
Match ID: 541069, Team ID : 403, Win or loose : 1, Probabilité de l'équipe ID: 0.9506852223981207
Match ID: 541070, Team ID : 125506, Win or loose : 0, Probabilité de l'équipe ID: 0.10997566610339093
Match ID: 541071, Team ID : 198, Win or loose : 0, Probabilité de l'équipe ID: 0.34982434426328984
Match ID: 541072, Team ID : 125505, Win or loose : 1, Probabilité de l'équipe ID: 0.9511430488995265
Match ID: 541073, Team ID : 2889, Win or loose : 1, Probabilité de l'équipe ID: 0.7494723688326805
Match ID: 541074, Team ID : 125506, Win or loose : 0, Probabilité de l'équipe ID: 0.06317447324402449
Match ID: 541075, Team ID : 198, Win or loose : 1, Probabilité de l'équipe ID: 0.9487695368879775
Match ID: 541076, Team ID : 403, Win or loose : 1, Probabilité de l'équipe ID: 0.9481619225394097
Match ID: 541077, Team ID : 125505, Win or loose : 0, Probabilité de l'équipe ID: 0.14059208879179289
Match ID: 541078, Team ID : 125506, Win or loose : 0, Probabilité de l'équipe ID: 0.054312178043592854
Match ID: 541079, Team ID : 57988, Win or loose : 1, Probabilité de l'équipe ID: 0.9515463030215159
Match ID: 541080, Team ID : 2888, Win or loose : 0, Probabilité de l'équipe ID: 0.189575439922488
Match ID: 541081, Team ID : 2889, Win or loose : 1, Probabilité de l'équipe ID: 0.5372356088167766
Match ID: 541082, Team ID : 125506, Win or loose : 0, Probabilité de l'équipe ID: 0.057976218193429865
Match ID: 541083, Team ID : 57988, Win or loose : 0, Probabilité de l'équipe ID: 0.1566232673089793
Match ID: 541084, Team ID : 2889, Win or loose : 1, Probabilité de l'équipe ID: 0.8429601525873011
Match ID: 541085, Team ID : 1455, Win or loose : 0, Probabilité de l'équipe ID: 0.05350837015834655
Match ID: 541086, Team ID : 125505, Win or loose : 0, Probabilité de l'équipe ID: 0.19879583293608138
Match ID: 541087, Team ID : 2888, Win or loose : 1, Probabilité de l'équipe ID: 0.5700068547368751
Match ID: 541088, Team ID : 198, Win or loose : 1, Probabilité de l'équipe ID: 0.9543526645605654
Match ID: 541089, Team ID : 2889, Win or loose : 1, Probabilité de l'équipe ID: 0.555497613006914
Match ID: 541090, Team ID : 57988, Win or loose : 0, Probabilité de l'équipe ID: 0.40836492531144336
Match ID: 541091, Team ID : 125505, Win or loose : 1, Probabilité de l'équipe ID: 0.7148403885247145
Match ID: 541092, Team ID : 2888, Win or loose : 0, Probabilité de l'équipe ID: 0.05479378409300693
Match ID: 541093, Team ID : 1455, Win or loose : 1, Probabilité de l'équipe ID: 0.9529675422707513
Match ID: 541094, Team ID : 198, Win or loose : 1, Probabilité de l'équipe ID: 0.9467247562267846
Match ID: 541095, Team ID : 403, Win or loose : 0, Probabilité de l'équipe ID: 0.4533583293814356
Match ID: 541096, Team ID : 1455, Win or loose : 0, Probabilité de l'équipe ID: 0.277726758597395
Match ID: 541097, Team ID : 403, Win or loose : 0, Probabilité de l'équipe ID: 0.05566257597074089
Match ID: 541924, Team ID : 202, Win or loose : 0, Probabilité de l'équipe ID: 0.05157888409089347
Match ID: 541925, Team ID : 330, Win or loose : 0, Probabilité de l'équipe ID: 0.04973581015259376
Match ID: 541926, Team ID : 328, Win or loose : 1, Probabilité de l'équipe ID: 0.9396676267068338
Match ID: 541927, Team ID : 27, Win or loose : 0, Probabilité de l'équipe ID: 0.15895204613426134
Match ID: 541928, Team ID : 330, Win or loose : 1, Probabilité de l'équipe ID: 0.6516943441144094
Match ID: 541929, Team ID : 329, Win or loose : 0, Probabilité de l'équipe ID: 0.2705877991999545
Match ID: 541930, Team ID : 124532, Win or loose : 1, Probabilité de l'équipe ID: 0.9528864232838238
Match ID: 541931, Team ID : 202, Win or loose : 0, Probabilité de l'équipe ID: 0.050495035562488376
Match ID: 541932, Team ID : 328, Win or loose : 1, Probabilité de l'équipe ID: 0.9472226022490051
Match ID: 541933, Team ID : 330, Win or loose : 0, Probabilité de l'équipe ID: 0.20721959682574193
Match ID: 541934, Team ID : 655, Win or loose : 1, Probabilité de l'équipe ID: 0.9492099760437618
Match ID: 541935, Team ID : 331, Win or loose : 1, Probabilité de l'équipe ID: 0.9158798746397314
Match ID: 541936, Team ID : 655, Win or loose : 0, Probabilité de l'équipe ID: 0.28809531055597815
Match ID: 541937, Team ID : 27, Win or loose : 0, Probabilité de l'équipe ID: 0.2644736832587305
Match ID: 541938, Team ID : 330, Win or loose : 0, Probabilité de l'équipe ID: 0.14030643894239248
Match ID: 541939, Team ID : 2902, Win or loose : 0, Probabilité de l'équipe ID: 0.23208486899971933
Match ID: 541940, Team ID : 331, Win or loose : 1, Probabilité de l'équipe ID: 0.9513415803670828
Match ID: 541941, Team ID : 329, Win or loose : 0, Probabilité de l'équipe ID: 0.2552012979700026
Match ID: 541942, Team ID : 2902, Win or loose : 1, Probabilité de l'équipe ID: 0.7963543952896515
Match ID: 541943, Team ID : 331, Win or loose : 1, Probabilité de l'équipe ID: 0.9512026076354528
Match ID: 541944, Team ID : 329, Win or loose : 1, Probabilité de l'équipe ID: 0.6445089481518729
Match ID: 541945, Team ID : 331, Win or loose : 1, Probabilité de l'équipe ID: 0.9542700023375792
Match ID: 541946, Team ID : 2902, Win or loose : 1, Probabilité de l'équipe ID: 0.580998433434372
Match ID: 541947, Team ID : 27, Win or loose : 0, Probabilité de l'équipe ID: 0.3888162280194879
Match ID: 541948, Team ID : 2902, Win or loose : 0, Probabilité de l'équipe ID: 0.049402835109445625
Match ID: 541949, Team ID : 2902, Win or loose : 0, Probabilité de l'équipe ID: 0.051598581578286985
Match ID: 541950, Team ID : 655, Win or loose : 1, Probabilité de l'équipe ID: 0.7124104298759535
Match ID: 541951, Team ID : 430, Win or loose : 1, Probabilité de l'équipe ID: 0.8704134593391151
Match ID: 541952, Team ID : 202, Win or loose : 0, Probabilité de l'équipe ID: 0.1867944500341833
Match ID: 541953, Team ID : 202, Win or loose : 1, Probabilité de l'équipe ID: 0.5653867492549114
Match ID: 541954, Team ID : 124532, Win or loose : 1, Probabilité de l'équipe ID: 0.5595394399548015
Match ID: 541955, Team ID : 27, Win or loose : 0, Probabilité de l'équipe ID: 0.3144859517505075
Match ID: 541956, Team ID : 430, Win or loose : 0, Probabilité de l'équipe ID: 0.05628691336358198
Match ID: 541957, Team ID : 430, Win or loose : 0, Probabilité de l'équipe ID: 0.05424874818567195
Match ID: 541958, Team ID : 328, Win or loose : 1, Probabilité de l'équipe ID: 0.6775145981259536
Match ID: 541959, Team ID : 328, Win or loose : 0, Probabilité de l'équipe ID: 0.26029296959858783
Match ID: 541960, Team ID : 328, Win or loose : 0, Probabilité de l'équipe ID: 0.0495412217628914
Match ID: 541961, Team ID : 2902, Win or loose : 0, Probabilité de l'équipe ID: 0.06202006118007468
Match ID: 541962, Team ID : 124532, Win or loose : 0, Probabilité de l'équipe ID: 0.05004969481158298
Match ID: 541963, Team ID : 430, Win or loose : 1, Probabilité de l'équipe ID: 0.9396877577724772
Match ID: 541971, Team ID : 665, Win or loose : 1, Probabilité de l'équipe ID: 0.6606048720367292
Match ID: 541972, Team ID : 1718, Win or loose : 0, Probabilité de l'équipe ID: 0.3887130318488269
Match ID: 541973, Team ID : 665, Win or loose : 1, Probabilité de l'équipe ID: 0.5064495940209754
Match ID: 541974, Team ID : 663, Win or loose : 1, Probabilité de l'équipe ID: 0.9518142023046599
Match ID: 541975, Team ID : 1717, Win or loose : 0, Probabilité de l'équipe ID: 0.20151776461829352
Match ID: 541976, Team ID : 1718, Win or loose : 1, Probabilité de l'équipe ID: 0.9487711252332144
Match ID: 541977, Team ID : 3171, Win or loose : 0, Probabilité de l'équipe ID: 0.05537319005163205
Match ID: 541978, Team ID : 665, Win or loose : 0, Probabilité de l'équipe ID: 0.32127352786346275
Match ID: 541979, Team ID : 1717, Win or loose : 0, Probabilité de l'équipe ID: 0.40172493937041526
Match ID: 541980, Team ID : 663, Win or loose : 0, Probabilité de l'équipe ID: 0.25128182185109477
Match ID: 541981, Team ID : 1717, Win or loose : 1, Probabilité de l'équipe ID: 0.9490316879455918
Match ID: 541982, Team ID : 1719, Win or loose : 1, Probabilité de l'équipe ID: 0.9516639197916217
Match ID: 541983, Team ID : 21, Win or loose : 1, Probabilité de l'équipe ID: 0.9480635138874092
Match ID: 541984, Team ID : 1718, Win or loose : 1, Probabilité de l'équipe ID: 0.9536158174024933
Match ID: 541985, Team ID : 21, Win or loose : 0, Probabilité de l'équipe ID: 0.0525589645135615
Match ID: 541986, Team ID : 1717, Win or loose : 1, Probabilité de l'équipe ID: 0.9537710594267927
Match ID: 541987, Team ID : 664, Win or loose : 0, Probabilité de l'équipe ID: 0.35860688431324683
Match ID: 541988, Team ID : 664, Win or loose : 0, Probabilité de l'équipe ID: 0.14618288028142712
Match ID: 541989, Team ID : 665, Win or loose : 1, Probabilité de l'équipe ID: 0.9497985537085993
Match ID: 541990, Team ID : 21, Win or loose : 0, Probabilité de l'équipe ID: 0.05268726935952718
Match ID: 541991, Team ID : 663, Win or loose : 0, Probabilité de l'équipe ID: 0.0564348316104583
Match ID: 541992, Team ID : 1719, Win or loose : 1, Probabilité de l'équipe ID: 0.7154829258139939
Match ID: 541993, Team ID : 663, Win or loose : 1, Probabilité de l'équipe ID: 0.877246036860703
Match ID: 541994, Team ID : 664, Win or loose : 1, Probabilité de l'équipe ID: 0.9522735649876019
Match ID: 541995, Team ID : 1718, Win or loose : 1, Probabilité de l'équipe ID: 0.6834534248986325
Match ID: 541996, Team ID : 1717, Win or loose : 0, Probabilité de l'équipe ID: 0.08007866045263252
Match ID: 541997, Team ID : 664, Win or loose : 0, Probabilité de l'équipe ID: 0.052477851868045954
Match ID: 541998, Team ID : 21, Win or loose : 0, Probabilité de l'équipe ID: 0.2559074101741735
Match ID: 541999, Team ID : 1719, Win or loose : 0, Probabilité de l'équipe ID: 0.3718987314072889
Match ID: 542000, Team ID : 3171, Win or loose : 1, Probabilité de l'équipe ID: 0.9504314601566544
Match ID: 542001, Team ID : 1719, Win or loose : 0, Probabilité de l'équipe ID: 0.05805823927672451
Match ID: 542002, Team ID : 664, Win or loose : 0, Probabilité de l'équipe ID: 0.46602208682292756
Match ID: 542003, Team ID : 21, Win or loose : 0, Probabilité de l'équipe ID: 0.3345521736836238
Match ID: 542004, Team ID : 663, Win or loose : 0, Probabilité de l'équipe ID: 0.062279206166242315
Match ID: 542005, Team ID : 664, Win or loose : 1, Probabilité de l'équipe ID: 0.9029144456872051
Match ID: 542006, Team ID : 1717, Win or loose : 1, Probabilité de l'équipe ID: 0.6476272523472703
Match ID: 542007, Team ID : 1718, Win or loose : 1, Probabilité de l'équipe ID: 0.5612509055198025
Match ID: 542008, Team ID : 665, Win or loose : 0, Probabilité de l'équipe ID: 0.06052588778446381
Match ID: 542009, Team ID : 1719, Win or loose : 0, Probabilité de l'équipe ID: 0.37198349860461377
Match ID: 542010, Team ID : 665, Win or loose : 0, Probabilité de l'équipe ID: 0.053918795798015694
Match ID: 542011, Team ID : 3171, Win or loose : 1, Probabilité de l'équipe ID: 0.9194372810564199
Match ID: 542012, Team ID : 663, Win or loose : 1, Probabilité de l'équipe ID: 0.9483741911091954
Match ID: 542013, Team ID : 665, Win or loose : 0, Probabilité de l'équipe ID: 0.44478420098601107
Match ID: 542014, Team ID : 1717, Win or loose : 1, Probabilité de l'équipe ID: 0.9486474569748247
Match ID: 542015, Team ID : 3171, Win or loose : 0, Probabilité de l'équipe ID: 0.05353479109738497
Match ID: 542016, Team ID : 21, Win or loose : 1, Probabilité de l'équipe ID: 0.6506599088116525
Match ID: 542017, Team ID : 663, Win or loose : 0, Probabilité de l'équipe ID: 0.30718540522883026
Match ID: 542018, Team ID : 1718, Win or loose : 1, Probabilité de l'équipe ID: 0.8252643256002997
Match ID: 542019, Team ID : 3171, Win or loose : 1, Probabilité de l'équipe ID: 0.8790703365350978
Match ID: 542222, Team ID : 2723, Win or loose : 0, Probabilité de l'équipe ID: 0.04934157117198592
Match ID: 542223, Team ID : 2717, Win or loose : 1, Probabilité de l'équipe ID: 0.6240213484329227
Match ID: 542224, Team ID : 125736, Win or loose : 0, Probabilité de l'équipe ID: 0.4593813654595012
Match ID: 542225, Team ID : 3339, Win or loose : 1, Probabilité de l'équipe ID: 0.9508059043912803
Match ID: 542226, Team ID : 125732, Win or loose : 1, Probabilité de l'équipe ID: 0.9533298382581098
Match ID: 542227, Team ID : 2717, Win or loose : 0, Probabilité de l'équipe ID: 0.3637001548241489
Match ID: 542228, Team ID : 125733, Win or loose : 1, Probabilité de l'équipe ID: 0.9423154789266237
Match ID: 542229, Team ID : 125731, Win or loose : 0, Probabilité de l'équipe ID: 0.05182365844364584
Match ID: 542230, Team ID : 3339, Win or loose : 1, Probabilité de l'équipe ID: 0.9314542169939785
Match ID: 542231, Team ID : 125732, Win or loose : 0, Probabilité de l'équipe ID: 0.42573585848946627
Match ID: 542232, Team ID : 125735, Win or loose : 0, Probabilité de l'équipe ID: 0.06327978153407447
Match ID: 542233, Team ID : 2723, Win or loose : 1, Probabilité de l'équipe ID: 0.9273303106159236
Match ID: 542234, Team ID : 125736, Win or loose : 0, Probabilité de l'équipe ID: 0.4499015597983022
Match ID: 542235, Team ID : 363, Win or loose : 1, Probabilité de l'équipe ID: 0.7089277984586243
Match ID: 542236, Team ID : 125733, Win or loose : 1, Probabilité de l'équipe ID: 0.8458968604335958
Match ID: 542237, Team ID : 2717, Win or loose : 0, Probabilité de l'équipe ID: 0.04917864762193104
Match ID: 542238, Team ID : 3339, Win or loose : 0, Probabilité de l'équipe ID: 0.3698362004531184
Match ID: 542239, Team ID : 125734, Win or loose : 0, Probabilité de l'équipe ID: 0.06529200230956245
Match ID: 542240, Team ID : 125731, Win or loose : 1, Probabilité de l'équipe ID: 0.5319968541482154
Match ID: 542241, Team ID : 2723, Win or loose : 0, Probabilité de l'équipe ID: 0.05004948673527969
Match ID: 542242, Team ID : 125732, Win or loose : 0, Probabilité de l'équipe ID: 0.052028122022984
Match ID: 542243, Team ID : 125735, Win or loose : 0, Probabilité de l'équipe ID: 0.06158889892821932
Match ID: 542244, Team ID : 3339, Win or loose : 1, Probabilité de l'équipe ID: 0.8084602181974743
Match ID: 542245, Team ID : 125736, Win or loose : 0, Probabilité de l'équipe ID: 0.2974149243387435
Match ID: 542246, Team ID : 125731, Win or loose : 1, Probabilité de l'équipe ID: 0.5681304672329601
Match ID: 542247, Team ID : 2717, Win or loose : 0, Probabilité de l'équipe ID: 0.06349132272567518
Match ID: 542248, Team ID : 125734, Win or loose : 0, Probabilité de l'équipe ID: 0.3928263072323751
Match ID: 542249, Team ID : 125735, Win or loose : 0, Probabilité de l'équipe ID: 0.39561260341538185
Match ID: 542250, Team ID : 363, Win or loose : 0, Probabilité de l'équipe ID: 0.17893981602707018
Match ID: 542251, Team ID : 2723, Win or loose : 0, Probabilité de l'équipe ID: 0.24058350403839937
Match ID: 542252, Team ID : 125733, Win or loose : 0, Probabilité de l'équipe ID: 0.06201495847914362
Match ID: 542253, Team ID : 125734, Win or loose : 1, Probabilité de l'équipe ID: 0.727097315900082
Match ID: 542254, Team ID : 363, Win or loose : 1, Probabilité de l'équipe ID: 0.9495052340545824
Match ID: 542255, Team ID : 125732, Win or loose : 0, Probabilité de l'équipe ID: 0.07168061379348556
Match ID: 542256, Team ID : 125736, Win or loose : 0, Probabilité de l'équipe ID: 0.06645018615011787
Match ID: 542257, Team ID : 2717, Win or loose : 1, Probabilité de l'équipe ID: 0.8114764782359478
Match ID: 542258, Team ID : 3339, Win or loose : 0, Probabilité de l'équipe ID: 0.32421276147728856
Match ID: 542259, Team ID : 125735, Win or loose : 0, Probabilité de l'équipe ID: 0.0656466875688858
Match ID: 542260, Team ID : 125732, Win or loose : 0, Probabilité de l'équipe ID: 0.19808217789491273
Match ID: 542261, Team ID : 125736, Win or loose : 0, Probabilité de l'équipe ID: 0.04892440073756319
Match ID: 542262, Team ID : 125731, Win or loose : 0, Probabilité de l'équipe ID: 0.15205233106519503
Match ID: 542263, Team ID : 125734, Win or loose : 1, Probabilité de l'équipe ID: 0.9157706280961634
Match ID: 542264, Team ID : 3339, Win or loose : 1, Probabilité de l'équipe ID: 0.9519549436408088
Match ID: 542265, Team ID : 2723, Win or loose : 1, Probabilité de l'équipe ID: 0.9474019999308394
Match ID: 542266, Team ID : 125733, Win or loose : 1, Probabilité de l'équipe ID: 0.8649239425655176
Match ID: 542267, Team ID : 125732, Win or loose : 0, Probabilité de l'équipe ID: 0.4124724703230155
Match ID: 542268, Team ID : 363, Win or loose : 0, Probabilité de l'équipe ID: 0.3036526167589643
Match ID: 542269, Team ID : 125735, Win or loose : 1, Probabilité de l'équipe ID: 0.9521682797842292
Match ID: 542270, Team ID : 125731, Win or loose : 0, Probabilité de l'équipe ID: 0.3400365378133757
Match ID: 542825, Team ID : 1097, Win or loose : 1, Probabilité de l'équipe ID: 0.9527924843682365
Match ID: 542826, Team ID : 390, Win or loose : 0, Probabilité de l'équipe ID: 0.051526495474633796
Match ID: 542827, Team ID : 387, Win or loose : 1, Probabilité de l'équipe ID: 0.7415357580925445
Match ID: 542828, Team ID : 311, Win or loose : 0, Probabilité de l'équipe ID: 0.2260402277538204
Match ID: 542829, Team ID : 387, Win or loose : 1, Probabilité de l'équipe ID: 0.558653453916669
Match ID: 542830, Team ID : 88, Win or loose : 1, Probabilité de l'équipe ID: 0.9489699684560691
Match ID: 542831, Team ID : 395, Win or loose : 1, Probabilité de l'équipe ID: 0.5278075193221541
Match ID: 542832, Team ID : 394, Win or loose : 1, Probabilité de l'équipe ID: 0.9469861417099142
Match ID: 542833, Team ID : 20, Win or loose : 1, Probabilité de l'équipe ID: 0.89669924406081
Match ID: 542834, Team ID : 394, Win or loose : 0, Probabilité de l'équipe ID: 0.224987195226004
Match ID: 542835, Team ID : 20, Win or loose : 0, Probabilité de l'équipe ID: 0.05375329333852308
Match ID: 542836, Team ID : 100, Win or loose : 1, Probabilité de l'équipe ID: 0.6004846761654753
Match ID: 542837, Team ID : 1452, Win or loose : 0, Probabilité de l'équipe ID: 0.17114346118077256
Match ID: 542838, Team ID : 75013, Win or loose : 1, Probabilité de l'équipe ID: 0.9520985008188492
Match ID: 542839, Team ID : 1589, Win or loose : 0, Probabilité de l'équipe ID: 0.06278639045275362
Match ID: 542841, Team ID : 80, Win or loose : 0, Probabilité de l'équipe ID: 0.19073355111912496
Match ID: 542843, Team ID : 1519, Win or loose : 1, Probabilité de l'équipe ID: 0.6875180103208903
Match ID: 542844, Team ID : 2796, Win or loose : 0, Probabilité de l'équipe ID: 0.0668992827778522
Match ID: 542845, Team ID : 179, Win or loose : 0, Probabilité de l'équipe ID: 0.05690114731614019
Match ID: 542846, Team ID : 92, Win or loose : 0, Probabilité de l'équipe ID: 0.32860424180867953
Match ID: 542848, Team ID : 1594, Win or loose : 1, Probabilité de l'équipe ID: 0.9489778919144307
Match ID: 542849, Team ID : 45, Win or loose : 1, Probabilité de l'équipe ID: 0.7595131141390329
Match ID: 542850, Team ID : 1594, Win or loose : 1, Probabilité de l'équipe ID: 0.9488494675152568
Match ID: 542851, Team ID : 1597, Win or loose : 1, Probabilité de l'équipe ID: 0.8107804987872334
Match ID: 542852, Team ID : 1595, Win or loose : 1, Probabilité de l'équipe ID: 0.944559045436326
Match ID: 542893, Team ID : 1592, Win or loose : 0, Probabilité de l'équipe ID: 0.26503551252055046
Match ID: 542894, Team ID : 1594, Win or loose : 1, Probabilité de l'équipe ID: 0.9516842200326284
Match ID: 542895, Team ID : 1599, Win or loose : 0, Probabilité de l'équipe ID: 0.05441988227756185
Match ID: 542896, Team ID : 1594, Win or loose : 0, Probabilité de l'équipe ID: 0.1699244284617571
Match ID: 542897, Team ID : 1598, Win or loose : 1, Probabilité de l'équipe ID: 0.9515430879407673
Match ID: 542898, Team ID : 1598, Win or loose : 0, Probabilité de l'équipe ID: 0.056039015361727604
Match ID: 542899, Team ID : 1593, Win or loose : 0, Probabilité de l'équipe ID: 0.18726094676396965
Match ID: 542900, Team ID : 2862, Win or loose : 0, Probabilité de l'équipe ID: 0.05213663743528154
Match ID: 542901, Team ID : 1595, Win or loose : 0, Probabilité de l'équipe ID: 0.08299497623752695
Match ID: 542902, Team ID : 1595, Win or loose : 0, Probabilité de l'équipe ID: 0.06080192190539032
Match ID: 542903, Team ID : 1597, Win or loose : 1, Probabilité de l'équipe ID: 0.952331845194547
Match ID: 542904, Team ID : 1598, Win or loose : 0, Probabilité de l'équipe ID: 0.05104663747487429
Match ID: 542905, Team ID : 1599, Win or loose : 0, Probabilité de l'équipe ID: 0.3181551260196382
Match ID: 542906, Team ID : 1597, Win or loose : 1, Probabilité de l'équipe ID: 0.9435266340158048
Match ID: 542907, Team ID : 1592, Win or loose : 0, Probabilité de l'équipe ID: 0.08389193163522692
Match ID: 542908, Team ID : 1599, Win or loose : 0, Probabilité de l'équipe ID: 0.34789010170364165
Match ID: 542909, Team ID : 1597, Win or loose : 1, Probabilité de l'équipe ID: 0.8874025456307113
Match ID: 542910, Team ID : 1598, Win or loose : 1, Probabilité de l'équipe ID: 0.5863304354204735
Match ID: 542911, Team ID : 45, Win or loose : 0, Probabilité de l'équipe ID: 0.41561654238112544
Match ID: 542912, Team ID : 1595, Win or loose : 1, Probabilité de l'équipe ID: 0.9518098707395362
Match ID: 542913, Team ID : 1593, Win or loose : 1, Probabilité de l'équipe ID: 0.8587428321362566
Match ID: 542914, Team ID : 1592, Win or loose : 0, Probabilité de l'équipe ID: 0.0528931732566872
Match ID: 542915, Team ID : 45, Win or loose : 1, Probabilité de l'équipe ID: 0.915658772561087
Match ID: 542916, Team ID : 45, Win or loose : 0, Probabilité de l'équipe ID: 0.4969404374141826
Match ID: 542917, Team ID : 1592, Win or loose : 0, Probabilité de l'équipe ID: 0.4806917622161861
Match ID: 542918, Team ID : 1593, Win or loose : 0, Probabilité de l'équipe ID: 0.058967710457070596
Match ID: 542919, Team ID : 1594, Win or loose : 1, Probabilité de l'équipe ID: 0.9014579189883414
Match ID: 542920, Team ID : 2862, Win or loose : 0, Probabilité de l'équipe ID: 0.13276610625458368
Match ID: 542921, Team ID : 2862, Win or loose : 1, Probabilité de l'équipe ID: 0.9527741734598567
Match ID: 542922, Team ID : 1594, Win or loose : 1, Probabilité de l'équipe ID: 0.7481413984645967
Match ID: 542923, Team ID : 45, Win or loose : 0, Probabilité de l'équipe ID: 0.08457027117430407
Match ID: 542924, Team ID : 45, Win or loose : 0, Probabilité de l'équipe ID: 0.09938261542824531
Match ID: 542925, Team ID : 1595, Win or loose : 1, Probabilité de l'équipe ID: 0.625276121246632
Match ID: 542926, Team ID : 2862, Win or loose : 1, Probabilité de l'équipe ID: 0.9524292271727381
Match ID: 542927, Team ID : 1598, Win or loose : 1, Probabilité de l'équipe ID: 0.9523764060415113
Match ID: 542928, Team ID : 1597, Win or loose : 1, Probabilité de l'équipe ID: 0.949194161055688
Match ID: 542929, Team ID : 1596, Win or loose : 1, Probabilité de l'équipe ID: 0.8339650190827068
Match ID: 542930, Team ID : 1596, Win or loose : 1, Probabilité de l'équipe ID: 0.6966884567027408
Match ID: 542931, Team ID : 45, Win or loose : 1, Probabilité de l'équipe ID: 0.9383807110440529
Match ID: 542932, Team ID : 1595, Win or loose : 1, Probabilité de l'équipe ID: 0.7627392234790318
Match ID: 542933, Team ID : 1592, Win or loose : 0, Probabilité de l'équipe ID: 0.052921113566879376
Match ID: 542934, Team ID : 45, Win or loose : 1, Probabilité de l'équipe ID: 0.9517832567076768
Match ID: 542935, Team ID : 1598, Win or loose : 1, Probabilité de l'équipe ID: 0.951253587683975
Match ID: 542936, Team ID : 1596, Win or loose : 0, Probabilité de l'équipe ID: 0.06397817365270546
Match ID: 542937, Team ID : 1599, Win or loose : 1, Probabilité de l'équipe ID: 0.9525910965645439
Match ID: 542938, Team ID : 45, Win or loose : 1, Probabilité de l'équipe ID: 0.9513884439735636
Match ID: 542939, Team ID : 45, Win or loose : 1, Probabilité de l'équipe ID: 0.9532258753565085
Match ID: 542940, Team ID : 1595, Win or loose : 0, Probabilité de l'équipe ID: 0.05497898367894059
Match ID: 542941, Team ID : 1599, Win or loose : 0, Probabilité de l'équipe ID: 0.05119563912352443
Match ID: 542942, Team ID : 1596, Win or loose : 0, Probabilité de l'équipe ID: 0.31363988514292773
Match ID: 543019, Team ID : 204, Win or loose : 1, Probabilité de l'équipe ID: 0.6324896899756001
Match ID: 543020, Team ID : 655, Win or loose : 1, Probabilité de l'équipe ID: 0.560370357338968
Match ID: 543022, Team ID : 27, Win or loose : 0, Probabilité de l'équipe ID: 0.05255281063526768
Match ID: 543023, Team ID : 328, Win or loose : 1, Probabilité de l'équipe ID: 0.7446748101355819
Match ID: 543024, Team ID : 202, Win or loose : 0, Probabilité de l'équipe ID: 0.19299911292780986
Match ID: 543025, Team ID : 330, Win or loose : 0, Probabilité de l'équipe ID: 0.056406512914602656
Match ID: 543026, Team ID : 202, Win or loose : 0, Probabilité de l'équipe ID: 0.05341679455956385
